transaction_id,intervention,recovered,amount_recovered,recovery_time_hours
TXN001196,RETRY,1,100.0,35.0
TXN001197,PAYMENT_LINK,1,100.0,70.0
TXN001198,PAYMENT_LINK,1,100.0,21.0
TXN001199,RETRY,0,0.0,
TXN001200,RETRY,1,100.0,34.0
TXN001201,PAYMENT_LINK,1,100.0,15.0
TXN001202,PAYMENT_LINK,1,100.0,6.0
TXN001203,PAYMENT_LINK,0,0.0,
TXN001204,UPDATE_CARD,1,100.0,56.0
TXN001205,RETRY,1,100.0,49.0
TXN001206,PAYMENT_LINK,0,0.0,
TXN001207,RETRY,1,100.0,65.0
TXN001208,PAYMENT_LINK,0,0.0,
TXN001209,PAYMENT_LINK,1,100.0,20.0
TXN001210,RETRY,1,100.0,48.0
TXN001211,PAYMENT_LINK,1,100.0,72.0
TXN001212,RETRY,1,100.0,65.0
TXN001213,PAYMENT_LINK,0,0.0,
TXN001214,REMINDER,1,100.0,43.0
TXN001215,PAYMENT_LINK,0,0.0,
TXN001216,PAYMENT_LINK,0,0.0,
TXN001217,RETRY,1,100.0,41.0
TXN001218,REMINDER,1,100.0,71.0
TXN001219,PAYMENT_LINK,0,0.0,
TXN001220,RETRY,1,100.0,61.0
TXN001221,PAYMENT_LINK,0,0.0,
TXN001222,PAYMENT_LINK,1,100.0,69.0
TXN001223,RETRY,1,100.0,14.0
TXN001224,PAYMENT_LINK,0,0.0,
TXN001225,RETRY,1,100.0,48.0
TXN001226,UPDATE_CARD,1,100.0,61.0
TXN001227,RETRY,1,100.0,35.0
TXN001228,ESCALATE,1,100.0,65.0
TXN001229,PAYMENT_LINK,1,100.0,59.0
TXN001230,REMINDER,1,100.0,36.0
TXN001231,UPDATE_CARD,0,0.0,
TXN001232,PAYMENT_LINK,0,0.0,
TXN001233,UPDATE_CARD,0,0.0,
TXN001234,RETRY,1,100.0,19.0
TXN001235,PAYMENT_LINK,1,100.0,39.0
TXN001236,PAYMENT_LINK,1,100.0,69.0
TXN001237,UPDATE_CARD,1,100.0,52.0
TXN001238,UPDATE_CARD,0,0.0,
TXN001239,PAYMENT_LINK,1,211.97,47.0
TXN001240,PAYMENT_LINK,1,100.0,36.0
TXN001241,PAYMENT_LINK,1,100.0,63.0
TXN001242,RETRY,1,100.0,51.0
TXN001243,PAYMENT_LINK,0,0.0,
TXN001244,PAYMENT_LINK,1,100.0,34.0
TXN001245,PAYMENT_LINK,1,100.0,49.0
TXN001246,UPDATE_CARD,1,100.0,18.0
TXN001247,RETRY,1,100.0,61.0
TXN001248,PAYMENT_LINK,1,100.0,57.0
TXN001249,PAYMENT_LINK,1,100.0,5.0
TXN001250,RETRY,0,0.0,
TXN001251,PAYMENT_LINK,0,0.0,
TXN001252,RETRY,1,100.0,59.0
TXN001253,PAYMENT_LINK,1,100.0,38.0
TXN001254,RETRY,1,100.0,33.0
TXN001255,REMINDER,1,100.0,10.0
TXN001256,PAYMENT_LINK,0,0.0,
TXN001257,UPDATE_CARD,1,100.0,11.0
TXN001258,UPDATE_CARD,0,0.0,
TXN001259,PAYMENT_LINK,0,0.0,
TXN001260,RETRY,0,0.0,
TXN001261,RETRY,1,100.0,20.0
TXN001262,PAYMENT_LINK,0,0.0,
TXN001263,RETRY,0,0.0,
TXN001264,ESCALATE,0,0.0,
TXN001265,PAYMENT_LINK,0,0.0,
TXN001266,PAYMENT_LINK,0,0.0,
TXN001267,ESCALATE,0,0.0,
TXN001268,RETRY,0,0.0,
TXN001269,RETRY,1,100.0,66.0
TXN001270,UPDATE_CARD,1,100.0,4.0
TXN001271,REMINDER,1,100.0,23.0
TXN001272,PAYMENT_LINK,0,0.0,
TXN001273,RETRY,1,100.0,31.0
TXN001274,PAYMENT_LINK,0,0.0,
TXN001275,UPDATE_CARD,1,100.0,41.0
TXN001276,UPDATE_CARD,1,100.0,1.0
TXN001277,RETRY,0,0.0,
TXN001278,PAYMENT_LINK,0,0.0,
TXN001279,PAYMENT_LINK,1,100.0,50.0
TXN001280,RETRY,1,100.0,20.0
TXN001281,PAYMENT_LINK,1,100.0,66.0
TXN001282,UPDATE_CARD,0,0.0,
TXN001283,PAYMENT_LINK,0,0.0,
TXN001284,PAYMENT_LINK,0,0.0,
TXN001285,RETRY,0,0.0,
TXN001286,UPDATE_CARD,1,100.0,50.0
TXN001287,PAYMENT_LINK,0,0.0,
TXN001288,PAYMENT_LINK,0,0.0,
TXN001289,ESCALATE,0,0.0,
TXN001290,PAYMENT_LINK,0,0.0,
TXN001291,RETRY,0,0.0,
TXN001292,REMINDER,1,100.0,3.0
TXN001293,ESCALATE,1,100.0,5.0
TXN001294,RETRY,0,0.0,
TXN001295,PAYMENT_LINK,1,100.0,31.0
TXN001296,PAYMENT_LINK,0,0.0,
TXN001297,REMINDER,1,193.79,71.0
TXN001298,RETRY,0,0.0,
TXN001299,PAYMENT_LINK,0,0.0,
TXN001300,RETRY,1,100.0,1.0
TXN001301,PAYMENT_LINK,0,0.0,
TXN001302,PAYMENT_LINK,1,100.0,36.0
TXN001303,PAYMENT_LINK,1,100.0,25.0
TXN001304,PAYMENT_LINK,0,0.0,
TXN001305,REMINDER,1,100.0,61.0
TXN001306,PAYMENT_LINK,0,0.0,
TXN001307,PAYMENT_LINK,1,100.0,18.0
TXN001308,PAYMENT_LINK,1,100.0,41.0
TXN001309,PAYMENT_LINK,1,100.0,19.0
TXN001310,PAYMENT_LINK,1,100.0,4.0
TXN001311,PAYMENT_LINK,1,100.0,65.0
TXN001312,PAYMENT_LINK,1,100.0,41.0
TXN001313,UPDATE_CARD,1,100.0,15.0
TXN001314,RETRY,1,100.0,54.0
TXN001315,RETRY,1,100.0,64.0
TXN001316,PAYMENT_LINK,0,0.0,
TXN001317,PAYMENT_LINK,0,0.0,
TXN001318,UPDATE_CARD,0,0.0,
TXN001319,UPDATE_CARD,1,100.0,22.0
TXN001320,RETRY,0,0.0,
TXN001321,UPDATE_CARD,0,0.0,
TXN001322,PAYMENT_LINK,0,0.0,
TXN001323,PAYMENT_LINK,1,100.0,20.0
TXN001324,REMINDER,1,100.0,16.0
TXN001325,RETRY,1,100.0,67.0
TXN001326,RETRY,1,100.0,30.0
TXN001327,ESCALATE,0,0.0,
TXN001328,PAYMENT_LINK,1,100.0,66.0
TXN001329,PAYMENT_LINK,1,100.0,26.0
TXN001330,RETRY,1,100.0,57.0
TXN001331,RETRY,1,100.0,69.0
TXN001332,PAYMENT_LINK,0,0.0,
TXN001333,PAYMENT_LINK,0,0.0,
TXN001334,REMINDER,1,100.0,62.0
TXN001335,RETRY,0,0.0,
TXN001336,PAYMENT_LINK,0,0.0,
TXN001337,RETRY,0,0.0,
TXN001338,RETRY,1,100.0,20.0
TXN001339,PAYMENT_LINK,1,100.0,50.0
TXN001340,RETRY,1,100.0,25.0
TXN001341,RETRY,0,0.0,
TXN001342,UPDATE_CARD,0,0.0,
TXN001343,UPDATE_CARD,1,100.0,14.0
TXN001344,PAYMENT_LINK,1,100.0,60.0
TXN001345,PAYMENT_LINK,0,0.0,
TXN001346,RETRY,1,100.0,62.0
TXN001347,PAYMENT_LINK,1,100.0,69.0
TXN001348,ESCALATE,0,0.0,
TXN001349,UPDATE_CARD,1,100.0,2.0
TXN001350,PAYMENT_LINK,1,100.0,54.0
TXN001351,PAYMENT_LINK,0,0.0,
TXN001352,PAYMENT_LINK,1,100.0,55.0
TXN001353,RETRY,1,100.0,43.0
TXN001354,UPDATE_CARD,0,0.0,
TXN001355,PAYMENT_LINK,0,0.0,
TXN001356,ESCALATE,1,100.0,45.0
TXN001357,REMINDER,1,153.85,51.0
TXN001358,PAYMENT_LINK,1,100.0,42.0
TXN001359,PAYMENT_LINK,0,0.0,
TXN001360,UPDATE_CARD,1,100.0,30.0
TXN001361,RETRY,1,100.0,37.0
TXN001362,PAYMENT_LINK,0,0.0,
TXN001363,RETRY,1,100.0,63.0
TXN001364,PAYMENT_LINK,1,100.0,11.0
TXN001365,PAYMENT_LINK,0,0.0,
TXN001366,UPDATE_CARD,0,0.0,
TXN001367,REMINDER,1,100.0,55.0
TXN001368,RETRY,1,100.0,55.0
TXN001369,PAYMENT_LINK,1,100.0,4.0
TXN001370,PAYMENT_LINK,0,0.0,
TXN001371,UPDATE_CARD,0,0.0,
TXN001372,RETRY,1,100.0,5.0
TXN001373,PAYMENT_LINK,0,0.0,
TXN001374,PAYMENT_LINK,1,100.0,44.0
TXN001375,RETRY,1,100.0,31.0
TXN001376,RETRY,1,100.0,21.0
TXN001377,PAYMENT_LINK,0,0.0,
TXN001378,PAYMENT_LINK,1,100.0,30.0
TXN001379,ESCALATE,0,0.0,
TXN001380,PAYMENT_LINK,0,0.0,
TXN001381,UPDATE_CARD,1,100.0,69.0
TXN001382,PAYMENT_LINK,0,0.0,
TXN001383,RETRY,1,100.0,45.0
TXN001384,RETRY,0,0.0,
TXN001385,PAYMENT_LINK,1,100.0,45.0
TXN001386,UPDATE_CARD,0,0.0,
TXN001387,UPDATE_CARD,1,100.0,45.0
TXN001388,PAYMENT_LINK,0,0.0,
TXN001389,RETRY,0,0.0,
TXN001390,UPDATE_CARD,1,100.0,5.0
TXN001391,RETRY,1,100.0,32.0
TXN001392,PAYMENT_LINK,0,0.0,
TXN001393,PAYMENT_LINK,1,100.0,26.0
TXN001394,UPDATE_CARD,1,100.0,37.0
TXN001395,ESCALATE,0,0.0,
TXN001396,RETRY,1,100.0,69.0
TXN001397,PAYMENT_LINK,1,100.0,25.0
TXN001398,PAYMENT_LINK,0,0.0,
TXN001399,REMINDER,1,100.0,20.0
TXN001400,PAYMENT_LINK,1,100.0,72.0
TXN001401,UPDATE_CARD,0,0.0,
TXN001402,PAYMENT_LINK,0,0.0,
TXN001403,RETRY,1,100.0,61.0
TXN001404,PAYMENT_LINK,1,100.0,26.0
TXN001405,RETRY,1,100.0,54.0
TXN001406,PAYMENT_LINK,1,100.0,42.0
TXN001407,RETRY,0,0.0,
TXN001408,RETRY,1,100.0,37.0
TXN001409,PAYMENT_LINK,0,0.0,
TXN001410,PAYMENT_LINK,1,100.0,27.0
TXN001411,RETRY,1,100.0,34.0
TXN001412,REMINDER,0,0.0,
TXN001413,PAYMENT_LINK,0,0.0,
TXN001414,PAYMENT_LINK,0,0.0,
TXN001415,RETRY,1,373.86,65.0
TXN001416,PAYMENT_LINK,0,0.0,
TXN001417,REMINDER,1,100.0,67.0
TXN001418,PAYMENT_LINK,0,0.0,
TXN001419,PAYMENT_LINK,1,100.0,14.0
TXN001420,PAYMENT_LINK,0,0.0,
TXN001421,ESCALATE,0,0.0,
TXN001422,REMINDER,0,0.0,
TXN001423,RETRY,0,0.0,
TXN001424,RETRY,1,100.0,69.0
TXN001425,PAYMENT_LINK,0,0.0,
TXN001426,PAYMENT_LINK,0,0.0,
TXN001427,PAYMENT_LINK,1,100.0,14.0
TXN001428,PAYMENT_LINK,1,100.0,57.0
TXN001429,PAYMENT_LINK,0,0.0,
TXN001430,UPDATE_CARD,1,100.0,8.0
TXN001431,PAYMENT_LINK,1,100.0,72.0
TXN001432,PAYMENT_LINK,1,100.0,19.0
TXN001433,PAYMENT_LINK,1,100.0,32.0
TXN001434,PAYMENT_LINK,0,0.0,
TXN001435,PAYMENT_LINK,0,0.0,
TXN001436,UPDATE_CARD,1,100.0,45.0
TXN001437,UPDATE_CARD,1,100.0,13.0
TXN001438,RETRY,1,100.0,27.0
TXN001439,RETRY,1,100.0,19.0
TXN001440,PAYMENT_LINK,1,100.0,26.0
TXN001441,RETRY,1,100.0,53.0
TXN001442,RETRY,1,100.0,51.0
TXN001443,PAYMENT_LINK,0,0.0,
TXN001444,PAYMENT_LINK,1,100.0,9.0
TXN001445,UPDATE_CARD,1,100.0,52.0
TXN001446,PAYMENT_LINK,1,100.0,54.0
TXN001447,ESCALATE,1,100.0,3.0
TXN001448,REMINDER,1,100.0,69.0
TXN001449,RETRY,0,0.0,
TXN001450,UPDATE_CARD,1,100.0,14.0
TXN001451,PAYMENT_LINK,0,0.0,
TXN001452,ESCALATE,1,100.0,24.0
TXN001453,PAYMENT_LINK,1,100.0,13.0
TXN001454,RETRY,1,100.0,43.0
TXN001455,PAYMENT_LINK,0,0.0,
TXN001456,RETRY,1,100.0,72.0
TXN001457,UPDATE_CARD,1,158.17,51.0
TXN001458,PAYMENT_LINK,1,100.0,42.0
TXN001459,RETRY,1,100.0,31.0
TXN001460,RETRY,1,12345.78,63.0
TXN001461,RETRY,0,0.0,
TXN001462,UPDATE_CARD,1,100.0,18.0
TXN001463,PAYMENT_LINK,0,0.0,
TXN001464,RETRY,1,100.0,7.0
TXN001465,PAYMENT_LINK,1,100.0,48.0
TXN001466,RETRY,1,100.0,60.0
TXN001467,REMINDER,0,0.0,
TXN001468,RETRY,1,100.0,3.0
TXN001469,PAYMENT_LINK,0,0.0,
TXN001470,PAYMENT_LINK,1,100.0,4.0
TXN001471,UPDATE_CARD,0,0.0,
TXN001472,PAYMENT_LINK,1,100.0,9.0
TXN001473,UPDATE_CARD,1,100.0,51.0
TXN001474,ESCALATE,0,0.0,
TXN001475,PAYMENT_LINK,0,0.0,
TXN001476,PAYMENT_LINK,0,0.0,
TXN001477,PAYMENT_LINK,1,100.0,14.0
TXN001478,RETRY,1,100.0,22.0
TXN001479,PAYMENT_LINK,0,0.0,
TXN001480,PAYMENT_LINK,1,100.0,27.0
TXN001481,UPDATE_CARD,1,100.0,43.0
TXN001482,REMINDER,0,0.0,
TXN001483,UPDATE_CARD,0,0.0,
TXN001484,RETRY,1,100.0,10.0
TXN001485,RETRY,1,100.0,29.0
TXN001486,PAYMENT_LINK,1,100.0,40.0
TXN001487,ESCALATE,0,0.0,
TXN001488,PAYMENT_LINK,1,100.0,21.0
TXN001489,PAYMENT_LINK,0,0.0,
TXN001490,PAYMENT_LINK,0,0.0,
TXN001491,UPDATE_CARD,0,0.0,
TXN001492,RETRY,1,100.0,9.0
TXN001493,PAYMENT_LINK,1,100.0,20.0
TXN001494,RETRY,1,100.0,56.0
TXN001495,ESCALATE,0,0.0,
TXN001496,RETRY,1,100.0,36.0
TXN001497,REMINDER,1,100.0,22.0
TXN001498,RETRY,0,0.0,
TXN001499,RETRY,1,100.0,69.0
TXN001500,PAYMENT_LINK,1,100.0,37.0
TXN001501,RETRY,1,100.0,72.0
TXN001502,RETRY,1,100.0,13.0
TXN001503,PAYMENT_LINK,0,0.0,
TXN001504,RETRY,0,0.0,
TXN001505,RETRY,1,100.0,25.0
TXN001506,PAYMENT_LINK,1,100.0,21.0
TXN001507,PAYMENT_LINK,1,100.0,41.0
TXN001508,PAYMENT_LINK,1,100.0,42.0
TXN001509,PAYMENT_LINK,1,100.0,42.0
TXN001510,UPDATE_CARD,1,100.0,2.0
TXN001511,RETRY,0,0.0,
TXN001512,PAYMENT_LINK,0,0.0,
TXN001513,PAYMENT_LINK,0,0.0,
TXN001514,PAYMENT_LINK,0,0.0,
TXN001515,PAYMENT_LINK,0,0.0,
TXN001516,PAYMENT_LINK,0,0.0,
TXN001517,PAYMENT_LINK,0,0.0,
TXN001518,PAYMENT_LINK,0,0.0,
TXN001519,ESCALATE,0,0.0,
TXN001520,RETRY,1,100.0,64.0
TXN001521,RETRY,1,100.0,26.0
TXN001522,PAYMENT_LINK,1,100.0,32.0
TXN001523,PAYMENT_LINK,1,100.0,57.0
TXN001524,RETRY,1,100.0,53.0
TXN001525,RETRY,1,100.0,33.0
TXN001526,ESCALATE,0,0.0,
TXN001527,RETRY,1,100.0,18.0
TXN001528,PAYMENT_LINK,1,100.0,35.0
TXN001529,PAYMENT_LINK,0,0.0,
TXN001530,PAYMENT_LINK,0,0.0,
TXN001531,UPDATE_CARD,1,100.0,10.0
TXN001532,PAYMENT_LINK,0,0.0,
TXN001533,PAYMENT_LINK,0,0.0,
TXN001534,RETRY,1,100.0,67.0
TXN001535,RETRY,0,0.0,
TXN001536,RETRY,1,100.0,8.0
TXN001537,UPDATE_CARD,0,0.0,
TXN001538,PAYMENT_LINK,1,100.0,22.0
TXN001539,PAYMENT_LINK,1,100.0,70.0
TXN001540,UPDATE_CARD,1,100.0,61.0
TXN001541,RETRY,1,100.0,43.0
TXN001542,PAYMENT_LINK,1,100.0,49.0
TXN001543,ESCALATE,0,0.0,
TXN001544,RETRY,1,100.0,31.0
TXN001545,PAYMENT_LINK,1,100.0,53.0
TXN001546,RETRY,1,100.0,34.0
TXN001547,UPDATE_CARD,1,100.0,38.0
TXN001548,PAYMENT_LINK,0,0.0,
TXN001549,RETRY,1,100.0,4.0
TXN001550,PAYMENT_LINK,0,0.0,
TXN001551,PAYMENT_LINK,1,100.0,12.0
TXN001552,PAYMENT_LINK,1,100.0,35.0
TXN001553,UPDATE_CARD,1,100.0,70.0
TXN001554,RETRY,1,100.0,72.0
TXN001555,PAYMENT_LINK,1,100.0,21.0
TXN001556,PAYMENT_LINK,0,0.0,
TXN001557,REMINDER,0,0.0,
TXN001558,PAYMENT_LINK,1,100.0,48.0
TXN001559,PAYMENT_LINK,1,100.0,15.0
TXN001560,ESCALATE,1,100.0,71.0
TXN001561,RETRY,0,0.0,
TXN001562,RETRY,1,100.0,6.0
TXN001563,RETRY,1,100.0,68.0
TXN001564,UPDATE_CARD,0,0.0,
TXN001565,RETRY,1,100.0,32.0
TXN001566,PAYMENT_LINK,1,100.0,22.0
TXN001567,UPDATE_CARD,1,100.0,27.0
TXN001568,UPDATE_CARD,0,0.0,
TXN001569,PAYMENT_LINK,1,100.0,44.0
TXN001570,PAYMENT_LINK,1,100.0,9.0
TXN001571,UPDATE_CARD,1,100.0,34.0
TXN001572,RETRY,0,0.0,
TXN001573,RETRY,1,100.0,62.0
TXN001574,PAYMENT_LINK,1,180.76,45.0
TXN001575,RETRY,0,0.0,
TXN001576,PAYMENT_LINK,1,100.0,58.0
TXN001577,PAYMENT_LINK,0,0.0,
TXN001578,RETRY,1,100.0,16.0
TXN001579,PAYMENT_LINK,1,100.0,8.0
TXN001580,UPDATE_CARD,1,100.0,33.0
TXN001581,PAYMENT_LINK,1,100.0,18.0
TXN001582,PAYMENT_LINK,1,100.0,35.0
TXN001583,PAYMENT_LINK,0,0.0,
TXN001584,RETRY,1,100.0,50.0
TXN001585,UPDATE_CARD,1,100.0,3.0
TXN001586,PAYMENT_LINK,0,0.0,
TXN001587,PAYMENT_LINK,1,100.0,28.0
TXN001588,RETRY,1,100.0,46.0
TXN001589,RETRY,0,0.0,
TXN001590,PAYMENT_LINK,1,100.0,70.0
TXN001591,PAYMENT_LINK,0,0.0,
TXN001592,RETRY,0,0.0,
TXN001593,PAYMENT_LINK,0,0.0,
TXN001594,PAYMENT_LINK,0,0.0,
TXN001595,PAYMENT_LINK,1,100.0,51.0
TXN001596,RETRY,0,0.0,
TXN001597,RETRY,1,100.0,15.0
TXN001598,RETRY,1,100.0,25.0
TXN001599,PAYMENT_LINK,1,100.0,61.0
TXN001600,UPDATE_CARD,1,100.0,41.0
TXN001601,PAYMENT_LINK,0,0.0,
TXN001602,UPDATE_CARD,1,100.0,4.0
TXN001603,PAYMENT_LINK,1,100.0,57.0
TXN001604,PAYMENT_LINK,0,0.0,
TXN001605,PAYMENT_LINK,0,0.0,
TXN001606,RETRY,1,100.0,67.0
TXN001607,RETRY,0,0.0,
TXN001608,PAYMENT_LINK,1,100.0,17.0
TXN001609,PAYMENT_LINK,0,0.0,
TXN001610,RETRY,1,100.0,66.0
TXN001611,PAYMENT_LINK,0,0.0,
TXN001612,PAYMENT_LINK,1,100.0,32.0
TXN001613,RETRY,0,0.0,
TXN001614,PAYMENT_LINK,1,100.0,66.0
TXN001615,PAYMENT_LINK,0,0.0,
TXN001616,PAYMENT_LINK,1,100.0,66.0
TXN001617,RETRY,1,100.0,15.0
TXN001618,PAYMENT_LINK,1,100.0,35.0
TXN001619,PAYMENT_LINK,0,0.0,
TXN001620,PAYMENT_LINK,1,100.0,27.0
TXN001621,RETRY,1,100.0,7.0
TXN001622,PAYMENT_LINK,0,0.0,
TXN001623,REMINDER,1,100.0,33.0
TXN001624,PAYMENT_LINK,0,0.0,
TXN001625,PAYMENT_LINK,0,0.0,
TXN001626,RETRY,1,100.0,17.0
TXN001627,PAYMENT_LINK,0,0.0,
TXN001628,UPDATE_CARD,1,100.0,72.0
TXN001629,UPDATE_CARD,1,100.0,40.0
TXN001630,UPDATE_CARD,1,100.0,46.0
TXN001631,PAYMENT_LINK,1,100.0,71.0
TXN001632,RETRY,1,100.0,70.0
TXN001633,UPDATE_CARD,1,100.0,68.0
TXN001634,REMINDER,0,0.0,
TXN001635,UPDATE_CARD,0,0.0,
TXN001636,RETRY,1,100.0,35.0
TXN001637,PAYMENT_LINK,0,0.0,
TXN001638,UPDATE_CARD,0,0.0,
TXN001639,RETRY,1,100.0,17.0
TXN001640,PAYMENT_LINK,0,0.0,
TXN001641,PAYMENT_LINK,0,0.0,
TXN001642,PAYMENT_LINK,1,100.0,14.0
TXN001643,PAYMENT_LINK,1,100.0,29.0
TXN001644,PAYMENT_LINK,0,0.0,
TXN001645,RETRY,1,100.0,1.0
TXN001646,PAYMENT_LINK,0,0.0,
TXN001647,PAYMENT_LINK,0,0.0,
TXN001648,PAYMENT_LINK,1,100.0,51.0
TXN001649,UPDATE_CARD,1,100.0,37.0
TXN001650,PAYMENT_LINK,0,0.0,
TXN001651,RETRY,0,0.0,
TXN001652,PAYMENT_LINK,0,0.0,
TXN001653,RETRY,1,100.0,12.0
TXN001654,RETRY,0,0.0,
TXN001655,RETRY,1,100.0,1.0
TXN001656,PAYMENT_LINK,1,100.0,7.0
TXN001657,RETRY,1,100.0,17.0
TXN001658,RETRY,1,100.0,43.0
TXN001659,RETRY,1,100.0,71.0
TXN001660,RETRY,1,100.0,17.0
TXN001661,UPDATE_CARD,1,100.0,59.0
TXN001662,PAYMENT_LINK,1,100.0,3.0
TXN001663,RETRY,0,0.0,
TXN001664,PAYMENT_LINK,0,0.0,
TXN001665,PAYMENT_LINK,0,0.0,
TXN001666,PAYMENT_LINK,1,100.0,54.0
TXN001667,RETRY,1,100.0,50.0
TXN001668,PAYMENT_LINK,0,0.0,
TXN001669,RETRY,1,100.0,30.0
TXN001670,RETRY,1,100.0,23.0
TXN001671,PAYMENT_LINK,0,0.0,
TXN001672,PAYMENT_LINK,1,100.0,21.0
TXN001673,PAYMENT_LINK,0,0.0,
TXN001674,RETRY,1,100.0,23.0
TXN001675,RETRY,0,0.0,
TXN001676,PAYMENT_LINK,1,100.0,21.0
TXN001677,UPDATE_CARD,1,100.0,21.0
TXN001678,RETRY,1,100.0,1.0
TXN001679,UPDATE_CARD,0,0.0,
TXN001680,PAYMENT_LINK,1,100.0,17.0
TXN001681,UPDATE_CARD,1,100.0,51.0
TXN001682,RETRY,1,100.0,63.0
TXN001683,PAYMENT_LINK,0,0.0,
TXN001684,RETRY,0,0.0,
TXN001685,UPDATE_CARD,1,177.08,50.0
TXN001686,RETRY,0,0.0,
TXN001687,PAYMENT_LINK,1,100.0,6.0
TXN001688,PAYMENT_LINK,1,100.0,49.0
TXN001689,PAYMENT_LINK,1,100.0,6.0
TXN001690,RETRY,1,100.0,69.0
TXN001691,PAYMENT_LINK,1,100.0,7.0
TXN001692,RETRY,1,100.0,51.0
TXN001693,UPDATE_CARD,1,100.0,1.0
TXN001694,PAYMENT_LINK,1,100.0,13.0
TXN001695,UPDATE_CARD,1,100.0,43.0
TXN001696,PAYMENT_LINK,1,100.0,27.0
TXN001697,UPDATE_CARD,1,100.0,71.0
TXN001698,PAYMENT_LINK,1,100.0,3.0
TXN001699,PAYMENT_LINK,0,0.0,
TXN001700,RETRY,1,100.0,17.0
TXN001701,UPDATE_CARD,1,100.0,45.0
TXN001702,PAYMENT_LINK,1,100.0,58.0
TXN001703,PAYMENT_LINK,1,100.0,56.0
TXN001704,RETRY,0,0.0,
TXN001705,PAYMENT_LINK,0,0.0,
TXN001706,PAYMENT_LINK,1,100.0,54.0
TXN001707,PAYMENT_LINK,1,189.16,27.0
TXN001708,REMINDER,0,0.0,
TXN001709,UPDATE_CARD,1,100.0,31.0
TXN001710,PAYMENT_LINK,0,0.0,
TXN001711,RETRY,1,100.0,61.0
TXN001712,PAYMENT_LINK,1,100.0,37.0
TXN001713,PAYMENT_LINK,1,100.0,67.0
TXN001714,PAYMENT_LINK,0,0.0,
TXN001715,PAYMENT_LINK,1,100.0,5.0
TXN001716,REMINDER,1,111.97,46.0
TXN001717,RETRY,0,0.0,
TXN001718,PAYMENT_LINK,1,100.0,49.0
TXN001719,RETRY,0,0.0,
TXN001720,RETRY,1,100.0,10.0
TXN001721,PAYMENT_LINK,1,100.0,23.0
TXN001722,RETRY,1,100.0,17.0
TXN001723,PAYMENT_LINK,1,100.0,44.0
TXN001724,REMINDER,1,100.0,41.0
TXN001725,UPDATE_CARD,0,0.0,
TXN001726,RETRY,1,100.0,44.0
TXN001727,RETRY,0,0.0,
TXN001728,RETRY,1,100.0,50.0
TXN001729,ESCALATE,1,100.0,52.0
TXN001730,PAYMENT_LINK,0,0.0,
TXN001731,PAYMENT_LINK,1,100.0,68.0
TXN001732,RETRY,1,100.0,63.0
TXN001733,PAYMENT_LINK,0,0.0,
TXN001734,RETRY,1,100.0,23.0
TXN001735,RETRY,1,100.0,44.0
TXN001736,UPDATE_CARD,0,0.0,
TXN001737,PAYMENT_LINK,1,100.0,52.0
TXN001738,RETRY,0,0.0,
TXN001739,RETRY,0,0.0,
TXN001740,PAYMENT_LINK,1,100.0,67.0
TXN001741,RETRY,1,204.75,18.0
TXN001742,RETRY,1,100.0,27.0
TXN001743,UPDATE_CARD,1,100.0,51.0
TXN001744,PAYMENT_LINK,0,0.0,
TXN001745,PAYMENT_LINK,1,100.0,49.0
TXN001746,ESCALATE,0,0.0,
TXN001747,UPDATE_CARD,1,100.0,68.0
TXN001748,RETRY,1,100.0,15.0
TXN001749,ESCALATE,0,0.0,
TXN001750,PAYMENT_LINK,1,100.0,48.0
TXN001751,RETRY,0,0.0,
TXN001752,UPDATE_CARD,1,100.0,1.0
TXN001753,RETRY,1,100.0,7.0
TXN001754,RETRY,0,0.0,
TXN001755,RETRY,0,0.0,
TXN001756,REMINDER,1,100.0,18.0
TXN001757,PAYMENT_LINK,0,0.0,
TXN001758,UPDATE_CARD,0,0.0,
TXN001759,ESCALATE,0,0.0,
TXN001760,RETRY,1,114.37,7.0
TXN001761,RETRY,1,100.0,3.0
TXN001762,RETRY,1,100.0,63.0
TXN001763,RETRY,1,100.0,6.0
TXN001764,RETRY,1,100.0,15.0
TXN001765,PAYMENT_LINK,0,0.0,
TXN001766,PAYMENT_LINK,1,100.0,43.0
TXN001767,ESCALATE,0,0.0,
TXN001768,PAYMENT_LINK,1,100.0,22.0
TXN001769,PAYMENT_LINK,0,0.0,
TXN001770,RETRY,1,100.0,61.0
TXN001771,RETRY,1,100.0,53.0
TXN001772,PAYMENT_LINK,1,100.0,26.0
TXN001773,UPDATE_CARD,1,100.0,40.0
TXN001774,RETRY,0,0.0,
TXN001775,PAYMENT_LINK,1,100.0,21.0
TXN001776,RETRY,1,100.0,43.0
TXN001777,PAYMENT_LINK,1,100.0,21.0
TXN001778,PAYMENT_LINK,0,0.0,
TXN001779,ESCALATE,0,0.0,
TXN001780,RETRY,1,3567.62,27.0
TXN001781,PAYMENT_LINK,1,100.0,27.0
TXN001782,PAYMENT_LINK,0,0.0,
TXN001783,PAYMENT_LINK,1,100.0,33.0
TXN001784,RETRY,1,100.0,44.0
TXN001785,PAYMENT_LINK,1,100.0,43.0
TXN001786,PAYMENT_LINK,1,100.0,31.0
TXN001787,PAYMENT_LINK,0,0.0,
TXN001788,PAYMENT_LINK,0,0.0,
TXN001789,PAYMENT_LINK,1,100.0,15.0
TXN001790,UPDATE_CARD,1,100.0,34.0
