transaction_id,amount,failure_type,recovery_probability,action,approved,reason,customer_message,timestamp,attempt_number,retry_count,amount_recovered
,100.0,TIMEOUT,0.6896,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:06.932859,,,
,100.0,CARD_EXPIRED,0.2859,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:06.948832,,,
,100.0,LIMIT_EXCEEDED,0.3612,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:06.968858,,,
,100.0,NETWORK_ERROR,0.7291,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:06.982798,,,
,100.0,UNKNOWN_ERROR,0.439,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.003193,,,
,100.0,NETWORK_ERROR,0.8058,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:07.018962,,,
,100.0,INSUFFICIENT_FUNDS,0.703,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.042011,,,
,100.0,CARD_EXPIRED,0.8418,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:07.051644,,,
,100.0,BANK_DECLINED,0.5411,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.057205,,,
,100.0,TIMEOUT,0.6887,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.063684,,,
,100.0,BANK_DECLINED,0.5346,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.071715,,,
,100.0,INSUFFICIENT_FUNDS,0.5599,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.077686,,,
,100.0,BANK_DECLINED,0.5112,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.083128,,,
,100.0,TIMEOUT,0.3337,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.090843,,,
,100.0,NETWORK_ERROR,0.8172,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:07.097639,,,
,100.0,NETWORK_ERROR,0.4378,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.105083,,,
,100.0,CARD_EXPIRED,0.9024,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:07.115847,,,
,100.0,INSUFFICIENT_FUNDS,0.7491,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.127639,,,
,100.0,INSUFFICIENT_FUNDS,0.8537,REMINDER,True,Customer has high recovery likelihood; reminder is safer than repeated retry,Your payment of ₹100.00 could not be completed. Please try again when convenient.,2026-08-31 14:12:07.133584,,,
,100.0,LIMIT_EXCEEDED,0.2228,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.139352,,,
,100.0,CARD_EXPIRED,0.8591,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:07.145220,,,
,100.0,LIMIT_EXCEEDED,0.486,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.151106,,,
,100.0,NETWORK_ERROR,0.5013,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.159738,,,
,100.0,CARD_EXPIRED,0.6617,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.169784,,,
,100.0,BANK_DECLINED,0.5181,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.176000,,,
,100.0,LIMIT_EXCEEDED,0.3523,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.181878,,,
,100.0,NETWORK_ERROR,0.7515,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.187742,,,
,100.0,INSUFFICIENT_FUNDS,0.5439,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.201853,,,
,100.0,TIMEOUT,0.7847,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.219850,,,
,100.0,CARD_EXPIRED,0.7212,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.237854,,,
,100.0,LIMIT_EXCEEDED,0.5344,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.256094,,,
,100.0,UNKNOWN_ERROR,0.3399,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.272862,,,
,100.0,BANK_DECLINED,0.7252,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.290513,,,
,100.0,NETWORK_ERROR,0.8026,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:07.304686,,,
,100.0,BANK_DECLINED,0.5365,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.310570,,,
,100.0,BANK_DECLINED,0.4787,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.316610,,,
,100.0,INSUFFICIENT_FUNDS,0.2815,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.328124,,,
,100.0,NETWORK_ERROR,0.7759,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.336760,,,
,100.0,UNKNOWN_ERROR,0.2862,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.342514,,,
,100.0,TIMEOUT,0.7524,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.348689,,,
,100.0,NETWORK_ERROR,0.8266,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:07.354585,,,
,100.0,CARD_EXPIRED,0.729,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.363694,,,
,100.0,LIMIT_EXCEEDED,0.3588,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.369423,,,
,100.0,NETWORK_ERROR,0.7896,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.375051,,,
,100.0,INSUFFICIENT_FUNDS,0.5874,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.381597,,,
,100.0,INSUFFICIENT_FUNDS,0.7839,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.387587,,,
,100.0,BANK_DECLINED,0.5883,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.393578,,,
,100.0,BANK_DECLINED,0.2879,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.399609,,,
,100.0,CARD_EXPIRED,0.6886,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.405257,,,
,100.0,CARD_EXPIRED,0.7578,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.413268,,,
,100.0,LIMIT_EXCEEDED,0.7258,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.423697,,,
,100.0,BANK_DECLINED,0.3095,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.429502,,,
,100.0,CARD_EXPIRED,0.9098,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:07.435282,,,
,100.0,NETWORK_ERROR,0.7539,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.441177,,,
,100.0,INSUFFICIENT_FUNDS,0.2842,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.448899,,,
,100.0,BANK_DECLINED,0.8195,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.454752,,,
,100.0,CARD_EXPIRED,0.6897,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.460565,,,
,100.0,BANK_DECLINED,0.3505,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.468775,,,
,100.0,UNKNOWN_ERROR,0.3065,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.475192,,,
,100.0,UNKNOWN_ERROR,0.3687,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.483863,,,
,100.0,NETWORK_ERROR,0.7989,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.491686,,,
,100.0,INSUFFICIENT_FUNDS,0.4723,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.497508,,,
,315.67,BANK_DECLINED,0.2808,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.503379,,,
,100.0,CARD_EXPIRED,0.5006,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.509641,,,
,100.0,BANK_DECLINED,0.7157,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.515658,,,
,100.0,INSUFFICIENT_FUNDS,0.6002,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.521099,,,
,100.0,TIMEOUT,0.7576,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.526750,,,
,100.0,TIMEOUT,0.3902,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.541898,,,
,100.0,CARD_EXPIRED,0.7624,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.555856,,,
,100.0,LIMIT_EXCEEDED,0.5734,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.575931,,,
,100.0,INSUFFICIENT_FUNDS,0.7867,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.591924,,,
,100.0,NETWORK_ERROR,0.6454,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.611075,,,
,100.0,BANK_DECLINED,0.447,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.627246,,,
,100.0,INSUFFICIENT_FUNDS,0.5768,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.634644,,,
,100.0,NETWORK_ERROR,0.8674,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:07.640576,,,
,100.0,NETWORK_ERROR,0.6839,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.646761,,,
,12517.66,BANK_DECLINED,0.7589,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,"Your payment of ₹12,517.66 is still pending. Please use the secure payment link to complete your transaction.",2026-08-31 14:12:07.652856,,,
,100.0,TIMEOUT,0.5582,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.658564,,,
,100.0,BANK_DECLINED,0.4278,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.664577,,,
,100.0,UNKNOWN_ERROR,0.7356,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.670811,,,
,100.0,INSUFFICIENT_FUNDS,0.621,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.676723,,,
,100.0,BANK_DECLINED,0.7339,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.685739,,,
,100.0,INSUFFICIENT_FUNDS,0.6278,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.691715,,,
,100.0,NETWORK_ERROR,0.8477,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:07.697618,,,
,100.0,INSUFFICIENT_FUNDS,0.5926,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.703564,,,
,100.0,NETWORK_ERROR,0.5111,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.709572,,,
,214.46,INSUFFICIENT_FUNDS,0.6985,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹214.46 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.715581,,,
,100.0,NETWORK_ERROR,0.7172,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.721574,,,
,100.0,BANK_DECLINED,0.2841,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.727570,,,
,100.0,BANK_DECLINED,0.748,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.733603,,,
,100.0,INSUFFICIENT_FUNDS,0.6041,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.739586,,,
,100.0,INSUFFICIENT_FUNDS,0.8129,REMINDER,True,Customer has high recovery likelihood; reminder is safer than repeated retry,Your payment of ₹100.00 could not be completed. Please try again when convenient.,2026-08-31 14:12:07.745648,,,
,100.0,NETWORK_ERROR,0.6762,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.751741,,,
,100.0,CARD_EXPIRED,0.8715,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:07.764841,,,
,100.0,NETWORK_ERROR,0.51,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.784934,,,
,100.0,NETWORK_ERROR,0.7369,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.808907,,,
,100.0,NETWORK_ERROR,0.5395,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.828869,,,
,100.0,INSUFFICIENT_FUNDS,0.6255,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.847763,,,
,100.0,NETWORK_ERROR,0.8631,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:07.862830,,,
,100.0,LIMIT_EXCEEDED,0.4181,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.883850,,,
,100.0,CARD_EXPIRED,0.9682,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:07.899998,,,
,100.0,UNKNOWN_ERROR,0.1883,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.919837,,,
,100.0,BANK_DECLINED,0.4665,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.935953,,,
,100.0,TIMEOUT,0.5772,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.954053,,,
,100.0,LIMIT_EXCEEDED,0.2915,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:07.971844,,,
,100.0,NETWORK_ERROR,0.7731,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:07.991337,,,
,100.0,LIMIT_EXCEEDED,0.2966,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:08.009826,,,
,100.0,INSUFFICIENT_FUNDS,0.621,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.029846,,,
,100.0,NETWORK_ERROR,0.9022,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:08.045844,,,
,100.0,NETWORK_ERROR,0.7222,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.065853,,,
,100.0,BANK_DECLINED,0.6651,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.078793,,,
,100.0,NETWORK_ERROR,0.7377,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.098919,,,
,100.0,BANK_DECLINED,0.8097,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.114851,,,
,100.0,CARD_EXPIRED,0.8117,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:08.134870,,,
,100.0,TIMEOUT,0.9158,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:08.152858,,,
,100.0,BANK_DECLINED,0.7264,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.172874,,,
,100.0,TIMEOUT,0.7719,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.188825,,,
,100.0,INSUFFICIENT_FUNDS,0.3062,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:08.208855,,,
,100.0,INSUFFICIENT_FUNDS,0.6848,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.226849,,,
,100.0,LIMIT_EXCEEDED,0.2084,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:08.249143,,,
,100.0,TIMEOUT,0.599,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.262369,,,
,100.0,INSUFFICIENT_FUNDS,0.4433,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:08.282989,,,
,100.0,BANK_DECLINED,0.6122,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.299006,,,
,100.0,NETWORK_ERROR,0.3116,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:08.320995,,,
,100.0,LIMIT_EXCEEDED,0.4144,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:08.343236,,,
,100.0,LIMIT_EXCEEDED,0.3226,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:08.360949,,,
,134.33,TIMEOUT,0.8468,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹134.33 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:08.380942,,,
,100.0,UNKNOWN_ERROR,0.1784,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:08.401003,,,
,100.0,TIMEOUT,0.398,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:08.411769,,,
,106.42,NETWORK_ERROR,0.9177,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹106.42 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:08.419666,,,
,100.0,CARD_EXPIRED,0.9144,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:08.425972,,,
,100.0,BANK_DECLINED,0.4887,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:08.432011,,,
,100.0,NETWORK_ERROR,0.6832,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.437971,,,
,137.6,NETWORK_ERROR,0.7398,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹137.60 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:08.443754,,,
